person_id,gr9_fall_math,gr9_fall_sci,gr9_fall_eng,gr9_fall_hist,gr9_spring_math,gr9_spring_sci,gr9_spring_eng,gr9_spring_hist,gr10_fall_math,gr10_fall_sci,gr10_fall_eng,gr10_fall_hist,gr10_spring_math,gr10_spring_sci,gr10_spring_eng,gr10_spring_hist,gpa9,gpa10
508,1,1,1,NA,4,1,4,4,0,1,4,4,4,4,4,NA,2.2857142857142856,3
511,NA,4,4,4,NA,NA,1,4,1,NA,NA,1,0,4,4,NA,3.4,2
512,4,4,4,NA,1,4,4,1,NA,4,4,1,4,NA,4,4,3.142857142857143,3.5
513,4,NA,4,4,NA,4,1,1,NA,1,1,4,4,4,NA,NA,3,2.8
516,NA,NA,4,NA,4,NA,NA,1,4,NA,4,0,4,1,4,4,3,3
519,4,4,4,0,1,1,4,4,4,1,2,4,NA,0,NA,0,2.75,1.8333333333333333
521,4,1,4,4,1,NA,4,4,NA,4,4,4,NA,1,1,4,3.142857142857143,3
522,1,4,4,1,4,1,4,4,4,4,4,4,1,4,1,4,2.875,3.25
523,1,4,0,4,4,NA,4,1,1,4,4,NA,4,NA,4,NA,2.5714285714285716,3.4
524,4,0,NA,4,4,4,0,1,4,NA,4,NA,4,4,4,0,2.4285714285714284,3.3333333333333335
527,NA,4,4,1,NA,2,1,4,0,NA,4,4,1,1,4,1,2.6666666666666665,2.142857142857143
529,4,4,1,4,NA,NA,NA,NA,4,NA,4,NA,NA,0,4,4,3.25,3.2
532,4,1,1,4,NA,4,NA,4,1,1,4,4,4,2,1,NA,3,2.4285714285714284
533,4,NA,4,1,4,4,4,4,NA,4,1,4,4,NA,NA,NA,3.5714285714285716,3.25
534,2,1,4,4,0,1,2,NA,1,1,1,4,1,0,1,4,2,1.625
535,1,2,1,4,NA,4,0,4,1,4,4,4,0,4,0,NA,2.2857142857142856,2.4285714285714284
538,4,1,1,NA,NA,NA,4,1,4,4,NA,4,4,4,4,NA,2.2,4
541,NA,4,NA,4,4,NA,4,4,NA,4,4,4,1,1,4,4,4,3.142857142857143
543,1,NA,1,1,NA,0,4,4,0,4,4,4,NA,4,1,1,1.8333333333333333,2.5714285714285716
544,NA,4,NA,4,NA,4,4,4,4,0,4,1,4,1,1,4,4,2.375
545,4,NA,4,4,1,1,1,NA,NA,1,4,4,2,4,4,1,2.5,2.857142857142857
546,4,1,4,4,1,4,NA,1,4,2,1,2,4,4,4,1,2.7142857142857144,2.75
548,NA,4,4,4,NA,1,4,NA,1,4,1,NA,NA,4,4,4,3.4,3
550,4,1,1,1,NA,4,1,1,0,4,NA,4,1,NA,4,1,1.8571428571428572,2.3333333333333335
551,1,NA,NA,4,4,NA,4,NA,NA,4,0,4,4,4,0,1,3.25,2.4285714285714284
553,NA,4,4,4,NA,1,1,0,NA,1,4,1,NA,1,4,4,2.3333333333333335,2.5
556,4,NA,1,1,1,4,1,1,4,NA,1,4,1,0,0,1,1.8571428571428572,1.5714285714285714
557,NA,4,NA,4,4,4,NA,1,1,4,4,1,4,4,NA,4,3.4,3.142857142857143
561,1,0,NA,4,0,NA,4,NA,1,NA,4,1,0,4,NA,0,1.8,1.6666666666666667
562,1,1,1,4,0,4,4,4,1,NA,4,1,1,NA,1,4,2.375,2
563,4,1,4,4,0,1,4,4,4,4,4,0,4,4,NA,0,2.75,2.857142857142857
564,1,NA,NA,4,4,1,4,4,NA,4,1,1,4,1,4,4,3,2.7142857142857144
565,NA,4,4,1,4,1,4,4,4,0,4,4,0,1,4,2,3.142857142857143,2.375
566,0,1,1,NA,0,4,4,4,0,4,0,4,NA,2,4,1,2,2.142857142857143
568,4,2,1,NA,NA,4,NA,4,4,4,2,NA,4,0,NA,1,3,2.5
569,NA,4,1,4,4,4,NA,NA,NA,4,4,1,4,NA,4,4,3.4,3.5
570,NA,4,4,4,4,NA,0,4,4,0,4,1,1,4,4,1,3.3333333333333335,2.375
571,4,4,4,NA,1,NA,2,1,4,1,NA,1,4,1,4,NA,2.6666666666666665,2.5
572,1,1,1,4,NA,1,4,4,4,0,4,NA,1,4,NA,1,2.2857142857142856,2.3333333333333335
573,0,4,4,NA,NA,4,4,NA,4,0,4,0,4,1,4,2,3.2,2.375
574,1,1,4,0,4,4,NA,4,4,4,NA,2,NA,NA,1,4,2.5714285714285716,3
575,4,1,0,2,1,4,0,4,1,NA,1,4,0,4,1,NA,2,1.8333333333333333
577,1,4,4,4,NA,4,0,4,1,4,4,4,NA,4,4,4,3,3.5714285714285716
578,4,4,4,1,1,1,1,4,0,4,1,NA,1,1,2,0,2.5,1.2857142857142858
579,1,4,1,1,0,1,4,1,NA,NA,1,1,1,1,1,4,1.625,1.5
583,1,NA,4,NA,NA,NA,2,4,NA,4,1,NA,4,4,4,4,2.75,3.5
584,4,NA,NA,1,4,4,0,4,4,4,4,4,4,NA,0,4,2.8333333333333335,3.4285714285714284
585,4,4,4,4,4,4,1,4,4,1,4,NA,0,4,4,4,3.625,3
586,4,4,NA,4,1,NA,NA,1,4,1,4,NA,4,NA,0,1,2.8,2.3333333333333335
587,1,4,4,1,1,1,4,4,1,4,NA,1,1,NA,4,NA,2.5,2.2
588,4,4,NA,1,NA,NA,0,4,2,1,NA,NA,NA,4,4,1,2.6,2.4
591,4,4,2,4,1,1,NA,1,1,1,1,4,1,4,1,1,2.4285714285714284,1.75
594,4,1,NA,NA,4,4,4,4,2,1,4,NA,0,1,1,1,3.5,1.4285714285714286
599,4,1,NA,4,4,NA,4,4,1,4,0,4,1,1,NA,NA,3.5,1.8333333333333333
603,NA,4,4,1,NA,NA,4,NA,4,4,1,1,4,1,1,4,3.25,2.5
604,4,0,0,4,4,NA,4,4,4,4,NA,4,NA,1,0,1,2.857142857142857,2.3333333333333335
605,4,1,NA,NA,2,4,NA,1,4,4,0,1,1,4,4,4,2.4,2.75
606,4,4,4,1,NA,4,1,1,4,2,4,4,4,4,4,0,2.7142857142857144,3.25
607,4,4,1,4,4,1,4,NA,4,4,1,4,0,NA,0,0,3.142857142857143,1.8571428571428572
608,NA,4,1,2,NA,4,4,4,4,4,4,1,4,4,0,0,3.1666666666666665,2.625
609,4,NA,1,1,NA,NA,NA,4,NA,0,4,4,4,NA,4,4,2.5,3.3333333333333335
612,4,NA,4,NA,4,1,NA,NA,NA,0,NA,4,NA,0,1,4,3.25,1.8
613,NA,4,2,NA,4,0,4,4,1,0,4,NA,NA,4,1,4,3,2.3333333333333335
614,1,4,2,4,4,NA,1,4,1,1,4,4,0,NA,4,4,2.857142857142857,2.5714285714285716
616,4,NA,4,1,NA,4,1,0,NA,NA,NA,1,2,NA,1,4,2.3333333333333335,2
625,4,1,4,NA,4,4,4,4,4,NA,4,4,NA,NA,1,4,3.5714285714285716,3.4
626,4,1,0,1,1,1,NA,1,4,NA,NA,4,1,1,0,4,1.2857142857142858,2.3333333333333335
627,1,2,1,4,4,1,1,4,1,1,4,4,NA,1,1,4,2.25,2.2857142857142856
629,4,4,4,1,4,NA,NA,4,2,4,4,4,1,4,4,1,3.5,3
630,4,4,1,0,2,4,4,4,4,4,NA,0,1,NA,4,4,2.875,2.8333333333333335
631,4,4,4,NA,NA,4,4,4,4,NA,NA,1,4,NA,4,4,4,3.4
632,4,4,NA,NA,4,4,0,1,NA,1,1,4,4,4,4,0,2.8333333333333335,2.5714285714285716
633,4,4,4,NA,4,4,1,NA,4,1,4,4,NA,2,1,4,3.5,2.857142857142857
634,4,NA,4,NA,4,NA,4,4,1,4,NA,0,1,NA,4,1,4,1.8333333333333333
635,4,4,NA,4,4,4,1,1,NA,1,4,4,NA,4,4,NA,3.142857142857143,3.4
636,4,0,1,1,1,4,NA,NA,1,0,4,NA,NA,NA,NA,4,1.8333333333333333,2.25
638,4,1,NA,NA,NA,2,0,1,4,4,4,1,NA,1,1,NA,1.6,2.5
641,1,4,NA,1,1,4,4,4,0,NA,4,4,4,4,1,NA,2.7142857142857144,2.8333333333333335
642,4,0,1,4,4,1,4,4,4,4,4,0,0,NA,1,4,2.75,2.4285714285714284
644,4,0,4,1,1,4,1,1,0,1,4,1,NA,4,4,4,2,2.5714285714285716
647,4,0,1,4,NA,0,NA,4,4,NA,4,4,1,4,4,NA,2.1666666666666665,3.5
649,4,4,0,NA,0,1,4,NA,NA,4,4,4,4,NA,1,1,2.1666666666666665,3
651,1,1,4,NA,NA,4,4,1,NA,4,4,1,1,4,NA,4,2.5,3
653,1,1,4,1,4,4,4,0,4,4,1,NA,1,4,4,NA,2.375,3
655,4,4,4,0,1,0,1,1,4,4,4,2,NA,4,4,4,1.875,3.7142857142857144
656,4,1,1,NA,4,4,4,NA,4,NA,1,4,4,1,4,NA,3,3
659,0,NA,4,4,NA,4,1,NA,4,4,NA,4,NA,1,1,1,2.6,2.5
660,4,4,4,4,4,0,1,NA,4,4,4,1,4,1,4,4,3,3.25
661,NA,4,4,0,2,1,1,4,NA,NA,4,NA,4,1,4,4,2.2857142857142856,3.4
662,4,NA,0,4,1,4,1,1,1,1,NA,NA,4,4,1,4,2.142857142857143,2.5
665,NA,4,4,1,1,4,1,4,2,4,4,1,1,NA,NA,4,2.7142857142857144,2.6666666666666665
668,0,NA,4,4,0,1,4,1,4,NA,4,1,NA,1,1,NA,2,2.2
669,NA,4,4,1,1,0,1,4,4,1,1,4,1,1,4,NA,2.142857142857143,2.2857142857142856
670,1,4,4,1,4,4,4,NA,NA,NA,0,4,4,NA,1,4,3.142857142857143,2.6
672,1,NA,4,4,4,NA,4,4,1,NA,4,4,1,1,NA,0,3.5,1.8333333333333333
674,NA,1,4,0,4,4,4,4,1,1,NA,4,NA,1,1,NA,3,1.6
676,4,NA,4,NA,NA,4,0,1,4,1,4,0,4,NA,1,4,2.6,2.5714285714285716
677,4,4,1,4,1,NA,4,4,1,1,4,NA,1,NA,NA,4,3.142857142857143,2.2
678,1,4,1,4,4,4,NA,4,4,4,1,NA,4,4,4,NA,3.142857142857143,3.5
679,4,4,4,4,2,1,4,4,1,4,NA,4,4,NA,4,NA,3.375,3.4
681,4,1,4,1,4,1,4,4,1,4,4,4,1,1,4,1,2.875,2.5
682,4,4,4,4,4,4,4,1,1,NA,1,4,4,1,4,1,3.625,2.2857142857142856
683,4,4,1,4,NA,4,0,NA,4,1,1,1,NA,NA,4,4,2.8333333333333335,2.5
685,4,NA,4,1,4,NA,0,NA,1,4,4,1,NA,NA,1,NA,2.6,2.2
686,NA,1,4,4,1,NA,1,4,NA,4,NA,4,2,1,4,1,2.5,2.6666666666666665
687,1,4,4,NA,NA,4,4,4,4,1,0,1,1,1,1,4,3.5,1.625
689,1,1,4,4,4,4,1,1,4,1,1,1,NA,NA,2,1,2.5,1.6666666666666667
691,4,0,1,1,4,4,4,4,4,4,4,NA,0,4,1,1,2.75,2.5714285714285716
693,4,4,4,4,NA,4,0,1,4,4,4,NA,1,4,4,4,3,3.5714285714285716
695,NA,4,4,4,4,4,4,4,0,NA,1,4,1,NA,1,4,4,1.8333333333333333
699,NA,1,4,1,4,1,4,4,4,NA,4,1,1,4,NA,4,2.7142857142857144,3
700,NA,0,4,4,4,1,4,0,1,4,NA,4,1,4,1,1,2.4285714285714284,2.2857142857142856
701,4,NA,4,1,1,4,NA,0,1,4,1,4,4,NA,1,NA,2.3333333333333335,2.5
702,1,4,4,0,4,1,1,1,4,4,1,4,4,4,1,4,2,3.25
703,4,4,NA,4,4,NA,4,0,4,4,NA,4,4,4,4,NA,3.3333333333333335,4
704,NA,0,NA,NA,NA,4,4,4,NA,4,1,4,1,NA,NA,NA,3,2.5
708,4,1,4,NA,4,4,1,NA,4,1,4,4,NA,1,4,NA,3,3
710,0,4,0,1,4,0,1,4,0,1,4,1,4,4,4,0,1.75,2.25
711,1,0,4,4,4,NA,4,4,4,4,1,4,4,4,0,4,3,3.125
712,4,1,4,4,1,4,4,4,1,NA,0,4,NA,1,1,4,3.25,1.8333333333333333
714,4,4,NA,1,4,NA,NA,0,NA,4,1,0,NA,4,4,NA,2.6,2.6
715,4,1,0,4,0,1,4,2,1,4,4,1,NA,NA,4,NA,2,2.8
716,NA,1,4,1,4,0,4,4,NA,4,1,4,4,4,0,1,2.5714285714285716,2.5714285714285716
718,NA,NA,1,4,0,1,NA,0,4,4,4,4,4,4,1,4,1.2,3.625
720,4,4,4,1,4,4,1,NA,1,4,0,4,4,4,4,NA,3.142857142857143,3
721,0,1,4,NA,4,NA,4,1,0,1,4,4,4,1,1,1,2.3333333333333335,2
723,4,NA,4,1,4,2,4,1,4,4,4,0,1,1,4,NA,2.857142857142857,2.5714285714285716
724,1,4,1,4,1,1,1,0,4,NA,4,1,NA,1,1,4,1.625,2.5
725,1,1,NA,4,0,4,1,4,1,4,2,4,2,NA,4,4,2.142857142857143,3
727,4,NA,1,NA,1,NA,4,1,1,4,1,1,4,4,1,4,2.2,2.5
730,4,NA,4,4,1,0,4,4,NA,1,NA,NA,4,NA,4,4,3,3.25
731,4,4,4,4,NA,NA,4,1,1,1,4,4,NA,4,NA,4,3.5,3
733,4,0,1,1,4,1,4,1,0,NA,NA,4,4,4,0,4,2,2.6666666666666665
734,4,1,NA,NA,4,NA,4,4,1,4,4,0,4,4,0,1,3.4,2.25
735,4,4,0,4,1,4,4,4,4,0,1,4,4,NA,4,4,3.125,3
737,4,4,4,4,NA,NA,4,4,NA,4,1,NA,4,4,4,4,4,3.5
738,4,1,NA,NA,NA,4,1,0,4,NA,4,4,4,4,NA,NA,2,4
739,4,4,1,4,4,0,4,4,NA,1,4,0,4,4,4,NA,3.125,2.8333333333333335
742,4,1,4,NA,NA,1,NA,1,1,4,4,NA,4,NA,NA,1,2.2,2.8
744,NA,4,NA,NA,NA,NA,1,4,NA,1,4,1,1,4,NA,0,3,1.8333333333333333
745,4,0,NA,4,4,4,4,4,1,NA,0,NA,4,2,4,4,3.4285714285714284,2.5
746,0,1,1,4,4,1,4,1,1,4,4,1,NA,1,2,NA,2,2.1666666666666665
747,1,1,4,1,4,4,4,NA,4,4,4,0,1,4,4,4,2.7142857142857144,3.125
749,4,0,4,0,4,4,1,4,1,4,4,NA,1,4,4,4,2.625,3.142857142857143
750,4,NA,4,4,1,NA,0,4,NA,1,NA,NA,4,4,4,4,2.8333333333333335,3.4
751,4,0,1,1,0,1,NA,NA,4,4,0,4,4,4,NA,1,1.1666666666666667,3
752,NA,4,0,1,1,NA,4,4,4,NA,4,2,4,NA,NA,0,2.3333333333333335,2.8
753,4,NA,1,0,2,4,4,4,4,4,1,NA,4,4,4,1,2.7142857142857144,3.142857142857143
756,4,4,4,2,4,NA,1,1,4,4,0,4,4,4,4,0,2.857142857142857,3
757,4,1,NA,1,1,1,NA,NA,4,0,4,1,NA,1,4,4,1.6,2.5714285714285716
760,4,NA,1,4,1,4,1,4,1,NA,4,4,1,4,4,NA,2.7142857142857144,3
763,NA,4,1,1,0,4,NA,4,4,4,1,0,4,NA,1,NA,2.3333333333333335,2.3333333333333335
766,4,4,0,4,1,1,4,4,4,1,1,4,NA,NA,1,4,2.75,2.5
767,4,4,NA,NA,4,1,4,0,4,1,4,NA,1,NA,NA,NA,2.8333333333333335,2.5
771,4,4,4,1,NA,4,NA,4,0,1,1,1,4,4,4,4,3.5,2.375
772,4,NA,1,NA,NA,4,1,1,NA,NA,4,4,2,NA,NA,NA,2.2,3.3333333333333335
777,0,NA,4,1,4,4,4,4,NA,1,0,0,0,4,4,2,3,1.5714285714285714
779,1,4,4,NA,4,4,1,1,1,1,4,1,1,0,1,4,2.7142857142857144,1.625
782,1,4,1,1,NA,4,NA,4,1,4,4,1,0,NA,4,4,2.5,2.5714285714285716
783,1,4,4,1,1,NA,4,NA,1,4,4,1,4,2,4,1,2.5,2.625
785,NA,4,NA,4,4,NA,4,4,NA,4,4,4,4,4,0,1,4,3
787,1,1,1,4,4,4,1,NA,4,4,0,1,1,4,1,1,2.2857142857142856,2
789,4,0,NA,1,NA,2,4,4,NA,1,4,1,4,1,4,1,2.5,2.2857142857142856
790,4,1,4,4,1,4,4,0,4,4,1,1,2,NA,4,0,2.75,2.2857142857142856
792,4,0,1,1,1,4,NA,4,4,0,1,1,4,4,4,1,2.142857142857143,2.375
794,1,1,1,4,NA,4,4,4,1,NA,4,0,0,4,1,4,2.7142857142857144,2
796,1,0,1,1,1,1,1,4,4,4,1,4,4,1,4,4,1.25,3.25
797,4,1,4,2,4,4,4,4,NA,NA,0,4,4,4,1,0,3.375,2.1666666666666665
798,NA,NA,4,1,4,NA,4,NA,4,1,1,NA,4,4,1,1,3.25,2.2857142857142856
799,4,1,0,4,4,4,4,NA,1,NA,4,1,1,4,1,1,3,1.8571428571428572
805,1,4,4,1,1,1,4,NA,4,1,4,4,1,0,4,1,2.2857142857142856,2.375
806,4,4,1,4,1,4,1,1,2,4,1,1,4,1,1,4,2.5,2.25
808,4,4,0,4,4,4,4,1,4,4,4,4,NA,4,4,4,3.125,4
810,1,0,0,4,4,NA,1,4,NA,4,4,NA,4,2,NA,4,2,3.6
812,1,NA,4,0,4,NA,4,4,4,NA,0,4,NA,0,1,1,2.8333333333333335,1.6666666666666667
816,0,0,NA,1,4,4,4,4,NA,4,1,4,0,0,4,4,2.4285714285714284,2.4285714285714284
817,4,NA,1,4,4,4,4,NA,4,1,4,4,4,4,1,0,3.5,2.75
819,4,1,4,4,0,2,4,NA,0,NA,4,4,4,0,4,2,2.7142857142857144,2.5714285714285716
820,0,4,0,1,0,1,NA,2,1,NA,1,1,1,4,1,1,1.1428571428571428,1.4285714285714286
822,1,1,4,1,1,NA,NA,4,4,4,1,1,NA,NA,0,4,2,2.3333333333333335
823,1,1,NA,4,4,4,4,NA,4,4,1,1,1,4,4,1,3,2.5
824,4,NA,4,4,4,NA,4,4,NA,NA,NA,4,4,4,1,1,4,2.8
825,4,1,4,1,4,1,1,4,4,4,4,4,NA,4,4,4,2.5,4
828,1,0,4,NA,1,4,4,4,4,4,1,4,4,4,4,4,2.5714285714285716,3.625
829,1,NA,1,NA,4,1,4,1,1,1,1,NA,4,4,NA,NA,2,2.2
830,4,1,1,4,4,1,0,4,NA,4,1,1,4,4,4,4,2.375,3.142857142857143
832,4,4,1,1,0,4,4,4,4,1,4,NA,4,4,NA,NA,2.75,3.4
833,1,0,NA,0,4,NA,1,4,4,1,1,4,NA,NA,1,4,1.6666666666666667,2.5
834,0,1,4,4,1,NA,4,1,4,4,4,1,4,NA,4,1,2.142857142857143,3.142857142857143
835,1,4,NA,4,0,0,NA,NA,1,1,4,4,4,4,4,4,1.8,3.25
844,4,2,4,1,4,NA,NA,2,NA,1,NA,0,4,NA,4,NA,2.8333333333333335,2.25
845,NA,1,4,4,4,NA,1,1,0,NA,0,NA,2,4,0,1,2.5,1.1666666666666667
846,1,4,NA,NA,NA,4,4,0,4,4,1,4,NA,4,0,4,2.6,3
849,1,1,4,4,NA,0,4,4,1,4,1,4,2,NA,4,4,2.5714285714285716,2.857142857142857
851,4,4,1,4,4,4,4,4,4,1,NA,4,1,0,NA,4,3.625,2.3333333333333335
852,4,0,4,4,1,4,1,1,0,0,NA,NA,NA,4,4,4,2.375,2.4
854,NA,NA,4,1,1,4,4,4,1,NA,4,4,0,NA,0,NA,3,1.8
855,4,NA,4,0,1,NA,NA,4,4,4,4,1,1,4,4,4,2.6,3.25
860,4,4,NA,0,4,NA,NA,0,4,4,4,4,NA,1,4,4,2.4,3.5714285714285716
863,4,NA,4,4,NA,4,4,4,1,1,0,NA,4,4,1,NA,4,1.8333333333333333
864,1,NA,1,0,NA,NA,4,4,1,NA,1,4,4,1,1,4,2,2.2857142857142856
865,0,1,1,1,1,1,4,4,NA,1,0,4,NA,NA,0,4,1.625,1.8
868,2,4,1,1,4,4,NA,4,4,0,1,4,1,4,NA,0,2.857142857142857,2
870,4,4,4,NA,4,4,NA,1,4,4,4,4,4,4,NA,NA,3.5,4
871,NA,4,4,1,NA,4,4,NA,0,4,4,4,4,4,4,4,3.4,3.5
872,2,4,4,1,4,4,1,1,NA,1,4,1,4,NA,NA,NA,2.625,2.5
875,4,1,4,4,NA,4,4,NA,4,4,4,1,1,NA,4,4,3.5,3.142857142857143
876,4,4,1,4,0,4,1,NA,NA,NA,4,4,1,4,4,NA,2.5714285714285716,3.4
877,4,1,4,NA,4,1,0,1,4,4,4,4,NA,1,1,4,2.142857142857143,3.142857142857143
880,4,4,1,4,4,4,1,NA,1,4,1,0,4,NA,0,4,3.142857142857143,2
883,1,NA,NA,4,NA,0,1,4,NA,4,NA,1,4,NA,NA,0,2,2.25
884,NA,1,4,4,NA,NA,4,4,4,NA,0,1,NA,4,NA,1,3.4,2
885,4,NA,NA,NA,NA,NA,4,NA,1,4,4,0,NA,1,1,4,4,2.142857142857143
886,1,4,NA,1,4,NA,4,1,4,1,2,4,1,1,4,1,2.5,2.25
888,1,4,1,1,1,4,1,4,4,NA,1,1,0,1,4,4,2.125,2.142857142857143
889,4,4,4,1,NA,1,4,1,4,4,1,1,4,NA,4,4,2.7142857142857144,3.142857142857143
890,4,1,4,1,4,1,NA,NA,4,0,1,4,0,4,4,NA,2.5,2.4285714285714284
892,4,4,1,0,NA,4,1,NA,NA,1,4,0,4,4,4,4,2.3333333333333335,3
893,1,4,1,NA,4,0,1,1,4,4,1,1,4,1,4,4,1.7142857142857142,2.875
902,4,4,4,1,NA,NA,NA,4,NA,1,4,2,NA,NA,1,4,3.4,2.4
906,1,NA,4,0,NA,4,NA,NA,4,1,0,4,NA,4,4,0,2.25,2.4285714285714284
908,NA,1,4,1,4,4,4,0,4,1,4,4,4,4,1,NA,2.5714285714285716,3.142857142857143
909,4,1,1,NA,1,4,1,4,0,4,NA,NA,1,4,1,1,2.2857142857142856,1.8333333333333333
911,NA,NA,4,NA,1,4,1,4,4,4,4,4,4,0,0,4,2.8,3
912,4,4,1,1,NA,4,NA,1,4,1,1,1,4,4,1,1,2.5,2.125
914,4,4,4,1,1,4,4,4,4,4,4,NA,0,1,1,1,3.25,2.142857142857143
918,NA,1,4,4,NA,1,4,1,1,1,4,0,4,1,4,4,2.5,2.375
919,4,4,0,NA,NA,2,1,4,1,4,0,4,4,1,4,4,2.5,2.75
920,1,NA,1,1,4,0,NA,NA,1,NA,NA,4,4,4,1,NA,1.4,2.8
921,4,0,0,4,4,4,NA,1,4,4,1,NA,1,4,0,2,2.4285714285714284,2.2857142857142856
924,4,1,4,1,4,NA,0,1,NA,NA,4,1,4,1,4,4,2.142857142857143,3
925,1,4,1,4,NA,4,4,4,1,4,NA,1,4,4,NA,0,3.142857142857143,2.3333333333333335
926,NA,NA,NA,NA,1,NA,1,1,NA,NA,4,2,4,1,4,1,1,2.6666666666666665
928,NA,4,4,4,4,4,NA,2,4,0,4,NA,1,1,4,1,3.6666666666666665,2.142857142857143
930,4,4,4,NA,4,1,4,1,NA,4,0,4,4,1,2,NA,3.142857142857143,2.5
932,4,4,1,1,1,0,4,1,4,4,1,0,1,0,4,4,2,2.25
933,4,4,4,NA,4,4,4,NA,4,1,NA,4,4,1,4,4,4,3.142857142857143
934,4,4,1,1,4,1,4,1,NA,4,4,1,4,0,1,4,2.5,2.5714285714285716
935,4,1,4,4,4,1,1,0,1,4,4,NA,4,4,NA,0,2.375,2.8333333333333335
937,NA,4,4,1,4,4,1,0,4,4,4,1,1,4,1,1,2.5714285714285716,2.5
938,4,4,4,4,NA,NA,4,1,4,2,NA,1,1,4,4,4,3.5,2.857142857142857
940,NA,4,4,1,4,NA,4,1,NA,NA,1,4,4,4,1,4,3,3
942,0,NA,4,NA,4,4,0,1,4,4,4,1,4,1,NA,4,2.1666666666666665,3.142857142857143
944,1,1,NA,4,4,4,4,4,4,0,4,1,4,2,1,4,3.142857142857143,2.5
945,1,4,4,NA,1,2,4,0,2,4,4,4,0,1,1,1,2.2857142857142856,2.125
948,4,4,NA,NA,4,1,4,0,NA,NA,1,1,NA,NA,NA,0,2.8333333333333335,0.6666666666666666
950,4,1,1,2,4,0,0,4,4,4,1,4,NA,NA,NA,4,2,3.4
952,NA,4,NA,1,NA,NA,0,4,4,4,0,4,4,4,4,4,2.25,3.5
953,1,4,4,4,1,4,0,4,1,4,4,0,4,4,4,4,2.75,3.125
956,4,1,NA,4,4,1,4,4,4,4,0,4,1,0,4,4,3.142857142857143,2.625
958,NA,1,4,4,1,4,4,1,4,NA,1,4,4,1,NA,4,2.7142857142857144,3
959,4,4,1,4,4,4,4,4,NA,1,NA,NA,NA,4,NA,4,3.625,3
961,1,NA,4,4,4,1,NA,4,1,4,NA,4,NA,4,4,4,3,3.5
963,1,NA,4,1,4,4,4,4,NA,1,4,0,1,1,1,1,3.142857142857143,1.2857142857142858
964,1,4,1,NA,NA,4,4,4,1,4,1,NA,0,1,4,1,3,1.7142857142857142
965,4,4,NA,4,NA,1,1,4,NA,4,4,NA,0,4,1,1,3,2.3333333333333335
966,1,NA,4,1,0,1,4,1,1,NA,1,2,4,4,NA,1,1.7142857142857142,2.1666666666666665
967,4,NA,4,1,4,1,4,4,1,2,4,4,1,1,4,NA,3.142857142857143,2.4285714285714284
972,0,4,1,NA,4,NA,1,NA,1,4,4,4,1,1,1,4,2,2.5
974,1,0,NA,1,4,1,NA,4,4,1,4,4,1,1,1,4,1.8333333333333333,2.5
975,4,4,4,0,NA,1,1,4,1,0,1,0,4,1,4,1,2.5714285714285716,1.5
976,1,1,NA,1,NA,4,1,1,4,1,1,NA,4,4,4,NA,1.5,3
977,1,1,4,NA,4,4,4,0,4,1,NA,4,4,4,NA,0,2.5714285714285716,2.8333333333333335
978,4,1,1,4,4,4,1,4,4,NA,4,4,1,1,1,NA,2.875,2.5
979,4,1,1,1,4,NA,4,NA,1,4,1,4,NA,4,4,0,2.5,2.5714285714285716
981,4,4,4,1,NA,1,4,0,4,4,NA,1,1,1,4,4,2.5714285714285716,2.7142857142857144
982,4,4,NA,4,4,0,1,1,NA,4,4,0,4,4,0,4,2.5714285714285716,2.857142857142857
983,NA,4,1,NA,NA,1,NA,1,1,1,4,4,4,NA,4,NA,1.75,3
984,4,4,2,NA,NA,1,NA,1,4,1,4,1,4,2,4,1,2.4,2.625
985,4,0,4,4,4,1,1,4,NA,1,2,0,1,4,4,4,2.75,2.2857142857142856
989,4,4,NA,NA,NA,NA,4,NA,NA,NA,4,4,NA,1,1,NA,4,2.5
990,4,4,4,4,4,1,NA,4,4,NA,NA,NA,0,1,4,0,3.5714285714285716,1.8
992,1,1,4,NA,NA,1,NA,4,0,1,4,NA,1,4,4,1,2.2,2.142857142857143
994,1,4,0,0,1,4,4,4,1,4,2,4,4,0,NA,0,2.25,2.142857142857143
997,4,NA,0,NA,4,1,4,1,4,4,4,4,NA,4,1,4,2.3333333333333335,3.5714285714285716
1000,NA,4,4,4,4,4,1,4,1,4,1,4,NA,4,1,4,3.5714285714285716,2.7142857142857144
1003,4,4,4,4,4,1,4,1,4,4,1,4,1,4,4,4,3.25,3.25
1004,NA,NA,4,4,4,NA,1,0,4,4,NA,4,1,4,NA,NA,2.6,3.4
1007,4,NA,4,4,NA,4,NA,1,1,NA,2,4,NA,4,4,4,3.4,3.1666666666666665
1008,4,1,1,1,NA,4,4,4,4,4,0,4,1,1,1,NA,2.7142857142857144,2.142857142857143
1010,1,4,1,1,4,4,1,1,1,4,1,1,4,4,4,4,2.125,2.875
1012,4,NA,NA,4,4,4,NA,4,4,1,4,4,1,NA,1,2,4,2.4285714285714284
1015,NA,NA,4,1,1,4,NA,4,4,4,4,2,NA,1,4,4,2.8,3.2857142857142856
1018,4,4,4,NA,4,4,4,0,1,4,4,1,4,4,1,1,3.4285714285714284,2.5
1020,4,1,NA,4,1,1,1,4,0,1,1,1,4,4,4,NA,2.2857142857142856,2.142857142857143
1022,1,4,NA,4,4,0,2,4,4,1,4,4,0,4,1,0,2.7142857142857144,2.25
